id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
931,0.3455532926001358,0.0,0.4160199839276345,0.0,0.25,1.0,0.2741935483870967,0.9044991359185122,0.2605042016806722,0.0,0.75,0.4363538295577131,0.584573748308525,0.4621438263229308,0.9285714285714284,0.1875,0.4999999999999999,1.0,0.0,1.0,2
932,0.4650373387644263,1.0,0.0143828733568203,1.0,0.1875,1.0,0.1129032258064516,0.9318472836554066,0.3529411764705882,0.1428571428571428,0.95,0.07335490830636461,0.7848443843031123,0.330257801899593,0.2142857142857143,0.0625,0.8333333333333333,1.0,1.0,1.0,3
933,0.4650373387644263,0.0,0.0980423884989696,0.0,0.0625,1.0,0.0,0.5899110005848955,0.4201680672268907,0.8571428571428572,0.45,0.15480043149946063,0.2577807848443842,0.648032564450475,0.5714285714285714,0.1875,0.9444444444444444,1.0,0.0,1.0,2
936,0.7949762389680922,0.0,0.6091205222444589,0.0,0.0625,0.0,0.7580645161290323,0.3697276310899904,0.6218487394957982,0.2857142857142857,0.1,0.16990291262135923,0.1427604871447902,0.4621438263229308,0.5,0.4375,0.3333333333333333,1.0,0.0,1.0,0
938,0.0380176510522742,1.0,0.0821895467561575,0.0,0.0,1.0,0.0806451612903225,0.3624259111603847,0.1680672268907563,1.0,0.45,0.033441208198489704,0.3294993234100135,0.1080054274084124,0.7142857142857143,0.4375,0.5555555555555556,1.0,0.0,1.0,0
940,0.131704005431093,0.0,0.9438495186826849,1.0,0.0,1.0,0.5967741935483871,0.121637712936693,0.5546218487394957,0.4285714285714285,0.05,0.15210355987055013,0.3470906630581867,0.7869742198100408,1.0,0.25,0.8888888888888888,1.0,1.0,1.0,0
944,0.5112016293279023,1.0,0.6446283226508589,0.0,0.0,1.0,0.1129032258064516,0.0107564665914533,0.1092436974789916,0.1428571428571428,0.55,0.35760517799352753,0.3349120433017591,0.8146540027137043,0.2857142857142857,0.25,0.9444444444444444,1.0,1.0,1.0,0
945,0.8995247793618465,0.0,0.014265430720018,1.0,0.0,1.0,0.2903225806451612,0.0212957711477135,0.9495798319327732,0.0,0.2,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
948,0.4317718940936863,1.0,0.6254820532917083,0.0,0.125,1.0,0.064516129032258,0.3828242126731455,0.1764705882352941,0.0,0.5,0.35760517799352753,0.2462787550744248,0.3788331071913161,0.0714285714285714,0.1875,0.5555555555555556,1.0,1.0,0.0,0
949,0.9035980991174474,1.0,0.9323798063497496,0.0,0.0,0.0,0.7096774193548387,0.847894973330169,0.7563025210084034,0.0,0.9,0.05987055016181221,0.6799729364005414,0.4567164179104478,0.7142857142857143,0.1875,0.7222222222222221,1.0,1.0,0.0,3
951,0.8995247793618465,0.0,0.0142674319557641,1.0,0.0,1.0,0.8387096774193549,0.0193120570861796,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
952,0.8995247793618465,0.0,0.0142589288018061,1.0,0.0,1.0,0.8387096774193549,0.0188365569835923,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
953,0.8995247793618465,0.0,0.0142649996438564,1.0,0.0,1.0,0.8387096774193549,0.0182966851685621,0.2100840336134454,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
954,0.4650373387644263,0.0,0.0216273993170798,0.0,0.4375,1.0,0.1935483870967742,0.5858921882994967,0.3109243697478991,0.1428571428571428,0.05,0.4563106796116505,0.7401894451962112,0.3788331071913161,0.6428571428571429,0.5,0.0555555555555555,1.0,0.0,1.0,2
957,0.7121520706042092,1.0,0.5838291221904297,1.0,0.0,1.0,0.5,0.8482410440647352,0.2773109243697479,0.4285714285714285,0.5,0.05987055016181221,0.9614343707713128,0.6746268656716419,0.7142857142857143,0.4375,0.6666666666666665,1.0,1.0,1.0,3
958,0.4528173794976239,1.0,0.9472303814415444,0.0,0.0,1.0,0.0,0.641079677390638,0.0420168067226891,0.0,0.2,0.29288025889967634,0.4418132611637347,0.2320217096336499,0.7142857142857143,0.3125,0.7222222222222221,1.0,0.0,1.0,3
960,0.8995247793618465,0.0,0.5925551738829109,1.0,0.0,1.0,0.8387096774193549,0.3902488071629807,0.6218487394957982,0.4285714285714285,0.55,0.3268608414239483,0.2347767253044654,0.2564450474898236,0.5714285714285714,0.6875,0.6111111111111112,1.0,1.0,1.0,2
961,0.9775967413441954,0.0,0.0143378952411282,0.0,0.0,1.0,0.1129032258064516,0.6392055154693448,0.8823529411764707,0.8571428571428572,0.75,0.42286947141316084,0.3470906630581867,0.8146540027137043,0.7142857142857143,0.5,0.4999999999999999,1.0,0.0,0.0,0
964,0.1724372029871012,0.0,0.4111356560449807,0.0,0.0,1.0,0.1129032258064516,0.583555203801035,0.2605042016806722,0.1428571428571428,0.45,0.15210355987055013,0.8761840324763195,0.8146540027137043,0.2857142857142857,0.125,0.9444444444444444,1.0,0.0,1.0,1
966,0.992532247114732,1.0,0.3444590995960364,0.0,0.0,0.0,0.7096774193548387,0.1459320137474714,0.3193277310924369,0.2857142857142857,0.35,0.05879180151024811,0.4093369418132612,1.0,0.3571428571428571,0.125,0.8333333333333333,0.0,0.0,0.0,1
967,0.0597420230821452,0.0,0.9355782094980702,0.0,1.0,0.0,0.5,0.1257125208667007,0.2689075630252101,0.4285714285714285,0.05,0.19201725997842506,0.4411366711772666,0.0051560379918588,0.9285714285714284,0.4375,0.3888888888888889,1.0,1.0,1.0,1
968,0.7345553292600134,1.0,0.0191818123836912,1.0,0.125,0.0,0.3064516129032257,0.3623351743863457,0.1428571428571429,0.0,0.15,0.6402373247033442,0.6813261163734776,0.8146540027137043,0.2857142857142857,0.3125,0.0555555555555555,0.0,0.0,1.0,3
971,0.0169721656483367,1.0,0.8991581476981174,1.0,0.0,0.0,0.8870967741935484,0.9176663523610404,0.4873949579831932,0.8571428571428572,0.6000000000000001,0.19417475728155345,0.8159675236806496,0.4314789687924016,0.6428571428571429,0.0,0.7222222222222221,1.0,0.0,1.0,1
972,0.4650373387644263,0.0,0.0144050437451473,0.0,0.375,1.0,0.0806451612903225,0.4360241723466024,0.1932773109243697,0.1428571428571428,1.0,0.42286947141316084,0.8761840324763195,0.8146540027137043,0.5714285714285714,0.0625,0.8333333333333333,1.0,0.0,0.0,3
974,0.636795655125594,1.0,0.9369795939317592,1.0,0.0,1.0,0.2903225806451612,0.847943971274568,0.0084033613445378,1.0,0.05,0.05987055016181221,0.6799729364005414,0.8146540027137043,0.7142857142857143,0.6875,0.7222222222222221,1.0,1.0,0.0,0
975,0.8995247793618465,0.0,0.6060955623247479,1.0,0.0,1.0,0.2903225806451612,0.0232047022842974,0.0420168067226891,0.0,0.65,0.05987055016181221,1.0,0.0051560379918588,0.1428571428571429,0.8125,0.2777777777777777,1.0,0.0,0.0,2
976,0.4317718940936863,0.0,0.9223105840558028,1.0,0.0,0.0,0.3064516129032257,0.847869269366524,0.6302521008403362,0.8571428571428572,0.0,0.05987055016181221,0.2110960757780784,0.3611940298507463,0.3571428571428571,0.25,0.8333333333333333,0.0,1.0,0.0,1
977,0.5241004752206381,1.0,0.5973130250797776,1.0,0.0,1.0,0.8387096774193549,0.9516244771615844,0.3529411764705882,0.0,0.25,0.029126213592233007,0.46617050067659,0.7397557666214384,0.3571428571428571,0.25,0.5555555555555556,1.0,1.0,0.0,0
978,0.130346232179226,0.0,0.0142660499503239,1.0,0.0,1.0,0.2903225806451612,0.0192711208640198,0.9495798319327732,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
979,0.0678886625933469,1.0,0.0145273655810859,0.0,0.0,0.0,0.4838709677419355,0.3710202731055481,0.1092436974789916,0.5714285714285714,0.15,0.15210355987055013,0.3470906630581867,0.6830393487109906,0.7142857142857143,0.3125,0.1111111111111111,1.0,0.0,1.0,1
981,0.3455532926001358,0.0,0.8443392615273055,0.0,0.5,0.0,0.2258064516129032,0.8477616637924731,0.8571428571428571,0.0,0.5,0.5102481121898598,0.6799729364005414,0.8146540027137043,0.2857142857142857,0.0,0.4999999999999999,1.0,1.0,0.0,1
982,0.6313645621181262,0.0,0.0143517934722518,0.0,0.5,0.0,0.467741935483871,0.417138414336234,0.991596638655462,0.7142857142857142,0.9,0.05879180151024811,0.1427604871447902,0.3924016282225238,0.7857142857142857,0.5625,0.6111111111111112,0.0,1.0,1.0,1
983,0.4650373387644263,0.0,0.0159208974501466,1.0,0.1875,0.0,0.3387096774193548,0.009509750359227,0.2521008403361344,0.5714285714285714,0.45,0.4563106796116505,0.0527740189445196,0.4621438263229308,0.3571428571428571,0.1875,0.9444444444444444,1.0,0.0,1.0,1
984,0.691785471826205,0.0,0.6260344283667056,0.0,0.4375,1.0,0.1774193548387096,0.0209138552933475,0.3109243697478991,0.5714285714285714,1.0,0.43743257820927733,0.4411366711772666,0.7446404341926731,0.9285714285714284,0.4375,0.9444444444444444,1.0,0.0,1.0,2
985,0.4650373387644263,0.0,0.0143803818602757,1.0,0.0625,0.0,0.467741935483871,0.4370861181827977,0.7563025210084034,0.2857142857142857,0.0,0.8721682847896441,0.7848443843031123,0.5986431478968793,0.1428571428571429,0.375,0.0555555555555555,0.0,1.0,1.0,1
987,0.691785471826205,0.0,0.2784181993981149,1.0,0.0,1.0,1.0,0.8478598854483821,0.3529411764705882,0.7142857142857142,0.1,0.06634304207119741,0.527063599458728,0.2198100407055631,1.0,0.25,1.0,1.0,1.0,1.0,1
988,0.4650373387644263,0.0,0.0143123871042836,0.0,0.1875,0.0,0.4838709677419355,0.5831410896678554,0.1848739495798319,0.5714285714285714,0.7000000000000001,0.3969795037756203,0.2368064952638701,0.648032564450475,0.5714285714285714,0.0625,0.4999999999999999,0.0,0.0,1.0,3
989,0.130346232179226,0.0,0.0143083152895975,1.0,0.3125,1.0,0.8387096774193549,0.0196393308183762,0.1596638655462184,0.0,0.55,0.14617044228694712,1.0,0.0051560379918588,0.0714285714285714,0.25,0.2777777777777777,1.0,0.0,0.0,2
990,0.9904955872369312,0.0,0.5888544163946872,1.0,0.0,1.0,0.0,0.8477400538831341,0.3445378151260504,0.1428571428571428,0.0,0.4956850053937433,0.9614343707713128,0.8146540027137043,0.9285714285714284,0.5,0.2222222222222222,1.0,1.0,0.0,3
993,0.4317718940936863,1.0,0.0143269385747956,0.0,0.0,1.0,0.8225806451612904,0.1252284178489434,0.2016806722689076,0.5714285714285714,0.35,0.33549083063646173,0.7848443843031123,0.4621438263229308,0.5,0.0625,0.7222222222222221,1.0,0.0,0.0,1
994,0.4650373387644263,0.0,0.0143345309920269,0.0,0.1875,1.0,0.4838709677419355,0.9027365007895104,0.2436974789915966,0.4285714285714285,1.0,0.6774541531823085,0.3470906630581867,0.4621438263229308,0.5714285714285714,0.375,0.8333333333333333,1.0,0.0,0.0,3
996,0.9904955872369312,1.0,0.6137080338727441,1.0,0.0,1.0,0.5,0.8477874833402371,0.7226890756302521,0.8571428571428572,0.05,0.35760517799352753,0.9614343707713128,0.8146540027137043,0.2857142857142857,0.3125,0.1111111111111111,1.0,1.0,1.0,1
1001,0.130346232179226,0.0,0.0142671991923038,1.0,0.0,1.0,0.2903225806451612,0.0215160150660031,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
1004,0.0597420230821452,0.0,0.0142825721809107,1.0,0.0,1.0,0.8387096774193549,0.0204041131254697,0.2100840336134454,0.0,0.4,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.5555555555555556,1.0,0.0,0.0,2
1006,0.5112016293279023,1.0,0.0144368369370937,0.0,0.0,1.0,0.5806451612903226,0.8477812569209704,0.4285714285714285,1.0,0.8500000000000001,0.05987055016181221,0.8788903924221922,0.8146540027137043,0.7857142857142857,0.3125,0.2777777777777777,1.0,1.0,1.0,3
1007,0.0597420230821452,0.0,0.0142800290082279,1.0,0.0,1.0,0.8548387096774194,0.0267923890467506,0.0672268907563025,0.0,0.2,0.28263214670981657,1.0,0.0051560379918588,0.1428571428571429,0.3125,0.2777777777777777,1.0,0.0,0.0,2
1008,0.4650373387644263,0.0,0.2878848620200269,1.0,0.0,0.0,0.3064516129032257,0.4025351386712851,0.6302521008403362,0.5714285714285714,0.0,0.17206040992448762,0.1427604871447902,0.4621438263229308,0.7857142857142857,0.625,0.0,0.0,1.0,0.0,1
1010,0.1744738628649015,0.0,0.0144082679828313,0.0,0.3125,1.0,0.1451612903225806,0.6489776018102106,0.1932773109243697,1.0,0.45,0.09331175836030202,0.3470906630581867,0.8146540027137043,0.1428571428571429,0.375,0.4999999999999999,1.0,1.0,1.0,1
1011,0.8995247793618465,0.0,0.6004300299185452,1.0,0.0,1.0,0.1935483870967742,0.4132112310910633,0.8151260504201682,0.0,0.8500000000000001,0.05987055016181221,1.0,0.0051560379918588,0.6428571428571429,0.125,0.6666666666666665,1.0,1.0,1.0,1
1012,0.570264765784114,0.0,0.107343354454565,0.0,0.0625,1.0,0.1935483870967742,0.1361311167146796,0.6470588235294118,0.7142857142857142,0.15,0.23948220064724915,0.2516914749661705,0.8146540027137043,0.2857142857142857,0.3125,0.4999999999999999,1.0,1.0,0.0,0
1016,0.0597420230821452,0.0,0.0142586183033004,1.0,0.0,1.0,0.2903225806451612,0.0223313843290746,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
1018,0.130346232179226,0.0,0.0142761153136912,1.0,0.0,1.0,0.4032258064516129,0.0319389555805834,0.8907563025210085,0.4285714285714285,0.45,0.05987055016181221,0.3978349120433018,0.0051560379918588,0.5714285714285714,0.4375,0.5555555555555556,1.0,0.0,0.0,1
1020,0.130346232179226,1.0,0.0142660804259951,0.0,0.0,1.0,0.6774193548387097,0.8477241140769756,1.0,0.2857142857142857,0.0,0.17745415318230853,0.3470906630581867,0.8146540027137043,0.7142857142857143,0.0625,0.9444444444444444,1.0,0.0,1.0,0
1025,0.691785471826205,0.0,0.8457246427001717,1.0,0.0,1.0,0.6612903225806451,0.433504012945041,0.638655462184874,0.2857142857142857,0.35,0.22222222222222227,0.7997293640054128,0.4621438263229308,0.2142857142857143,0.125,0.3888888888888889,1.0,0.0,0.0,2
1026,0.691785471826205,0.0,0.2732398254554425,0.0,0.0625,0.0,0.9516129032258064,0.1347538217545953,0.7478991596638654,0.8571428571428572,0.55,0.9137001078748652,0.0527740189445196,1.0,0.0,0.6875,0.2222222222222222,1.0,0.0,1.0,1
1027,0.4650373387644263,1.0,0.0099329130082524,1.0,0.5,1.0,0.8548387096774194,0.1279976988346959,0.991596638655462,0.2857142857142857,0.7000000000000001,0.19417475728155345,0.148849797023004,0.4621438263229308,0.1428571428571429,0.1875,0.2222222222222222,1.0,0.0,1.0,3
1028,0.8995247793618465,0.0,0.0143388775294308,0.0,0.125,1.0,0.6935483870967742,0.6347384096385497,0.2773109243697479,0.0,0.15,0.29288025889967634,0.5047361299052774,0.7354138398914519,0.4285714285714286,0.1875,0.8333333333333333,1.0,0.0,1.0,2
1030,0.4650373387644263,0.0,0.8855570945617408,1.0,0.0,0.0,0.032258064516129,0.9922351971589016,0.495798319327731,0.2857142857142857,0.7000000000000001,0.8721682847896441,0.6833558863328824,0.330257801899593,0.9285714285714284,0.5,0.3888888888888889,1.0,0.0,0.0,1
1031,0.4650373387644263,0.0,0.0143952230705029,1.0,0.0,1.0,0.1451612903225806,0.902878778358565,0.9831932773109244,0.5714285714285714,0.05,0.7157497303128371,0.1427604871447902,0.4621438263229308,1.0,0.125,0.6111111111111112,1.0,0.0,1.0,3
1032,0.3455532926001358,1.0,0.2740519985611084,0.0,0.5,0.0,0.4032258064516129,0.1325463649246669,0.6722689075630252,0.1428571428571428,0.15,0.35760517799352753,0.5757780784844384,0.1080054274084124,0.8571428571428571,0.0,0.9444444444444444,1.0,1.0,0.0,1
1033,0.130346232179226,0.0,0.0142659700068964,1.0,0.0,1.0,0.2903225806451612,0.0217403249527381,0.0420168067226891,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
1034,0.4650373387644263,0.0,0.3506441507702072,0.0,0.0625,1.0,0.1612903225806451,0.3607767083412984,1.0,0.8571428571428572,0.1,0.35760517799352753,0.996617050067659,0.9109905020352782,0.9285714285714284,0.8125,0.6666666666666665,1.0,0.0,0.0,1
1035,0.3034623217922606,1.0,0.0144690669469949,0.0,0.0,0.0,0.1612903225806451,0.9068976813828984,0.453781512605042,0.1428571428571428,0.3,0.05987055016181221,0.3389715832205683,0.8236092265943014,0.0,0.0625,1.0,0.0,1.0,0.0,2
1036,0.130346232179226,0.0,0.0142951824836664,1.0,0.0,1.0,0.6290322580645161,0.019715131315663,0.2100840336134454,0.0,0.2,0.05987055016181221,1.0,0.0051560379918588,0.1428571428571429,0.0,0.2777777777777777,1.0,0.0,0.0,2
1037,0.318397827562797,0.0,0.3969132304721981,1.0,0.0,1.0,0.3387096774193548,0.6428339861421749,0.2605042016806722,0.2857142857142857,0.35,0.7157497303128371,0.3240866035182679,0.3590230664857531,0.3571428571428571,0.0625,0.3888888888888889,1.0,0.0,0.0,3
1038,0.9775967413441954,1.0,0.0142326344809784,0.0,0.0,1.0,0.5806451612903226,0.0109006496781323,0.9243697478991596,0.8571428571428572,0.35,0.9638619201725999,0.5094722598105548,0.312347354138399,0.0714285714285714,0.0625,0.0,1.0,0.0,0.0,3
1040,0.3455532926001358,1.0,0.2774906303840614,0.0,0.0625,1.0,0.9838709677419356,0.3618103004209164,0.9747899159663864,1.0,0.1,0.15210355987055013,0.439106901217862,0.7354138398914519,0.2857142857142857,0.3125,0.9444444444444444,1.0,1.0,1.0,2
1041,0.4317718940936863,1.0,0.0142709234076671,1.0,0.4375,1.0,0.467741935483871,0.1244388173630414,0.638655462184874,0.5714285714285714,0.35,0.19417475728155345,0.384979702300406,0.3590230664857531,0.6428571428571429,0.0,0.6111111111111112,1.0,1.0,1.0,3
1045,0.691785471826205,0.0,0.0690404641665924,1.0,0.125,0.0,0.8870967741935484,0.4242582469914293,0.1428571428571429,0.2857142857142857,0.7000000000000001,0.6402373247033442,0.1427604871447902,0.330257801899593,0.7857142857142857,0.0625,0.2222222222222222,0.0,1.0,1.0,3
1046,0.3455532926001358,1.0,0.6047046248628318,1.0,0.0,1.0,0.2741935483870967,0.0162467651718385,0.8991596638655462,0.8571428571428572,0.05,0.007551240560949202,0.7043301759133964,0.0664857530529172,0.9285714285714284,0.1875,0.4999999999999999,1.0,0.0,1.0,3
1048,0.4650373387644263,0.0,0.550487341692983,1.0,0.1875,0.0,0.1129032258064516,0.3603982859359103,0.3865546218487395,0.1428571428571428,0.3,0.6402373247033442,0.1427604871447902,0.648032564450475,0.7857142857142857,0.125,0.7222222222222221,0.0,0.0,1.0,1
1049,0.5112016293279023,0.0,0.5263052074884114,0.0,0.0,1.0,0.0,0.8477694435758802,0.3445378151260504,0.4285714285714285,0.5,0.17745415318230853,0.9614343707713128,0.8146540027137043,0.9285714285714284,0.125,0.0,1.0,1.0,0.0,3
1050,0.8995247793618465,1.0,0.1220145400284433,0.0,0.25,1.0,0.935483870967742,0.0632068708152046,0.2521008403361344,0.0,0.8500000000000001,0.5355987055016181,0.4512855209742896,0.2396200814111262,0.6428571428571429,0.625,0.7777777777777777,1.0,1.0,0.0,1
1052,0.4650373387644263,0.0,0.0144292202276607,0.0,0.0,1.0,0.4516129032258065,0.6470423228956369,0.5546218487394957,0.1428571428571428,0.95,0.412621359223301,0.1427604871447902,0.648032564450475,0.2142857142857143,0.5625,0.4999999999999999,1.0,1.0,1.0,2
1055,0.0950441276306856,0.0,0.9278356381928184,1.0,0.0,1.0,0.8387096774193549,0.4304950029350426,0.7563025210084034,0.0,0.75,0.11111111111111113,0.6258457374830853,0.2396200814111262,0.0714285714285714,0.25,0.2777777777777777,1.0,1.0,1.0,3
1056,0.130346232179226,0.0,0.9471296372642106,1.0,0.0,1.0,0.3387096774193548,0.4155550825824602,0.7478991596638654,0.0,0.3,0.05987055016181221,0.6982408660351827,0.0260515603799185,0.7857142857142857,0.625,0.2222222222222222,1.0,0.0,0.0,2
1057,0.130346232179226,0.0,0.0142736648930513,1.0,0.0,1.0,0.8387096774193549,0.0217333477768112,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.0,0.2777777777777777,1.0,0.0,0.0,2
1060,0.4650373387644263,0.0,0.0143860719772733,0.0,0.0,0.0,0.1612903225806451,0.4391451509610852,0.7478991596638654,0.0,1.0,0.5841423948220065,0.4120433017591339,0.648032564450475,0.1428571428571429,0.375,0.2222222222222222,1.0,0.0,1.0,3
1062,0.691785471826205,0.0,0.3989816769986575,0.0,0.25,1.0,0.4838709677419355,0.0314102630183275,0.6722689075630252,0.8571428571428572,0.35,0.20064724919093854,0.4411366711772666,0.9109905020352782,0.9285714285714284,0.4375,0.2222222222222222,1.0,0.0,1.0,2
1063,0.4650373387644263,1.0,0.100270929910027,0.0,0.1875,0.0,0.0,0.5826922765340365,0.5882352941176471,0.4285714285714285,0.45,0.35760517799352753,0.2083897158322056,0.4621438263229308,0.2142857142857143,0.4375,0.8888888888888888,1.0,0.0,0.0,3
1064,0.130346232179226,0.0,0.0596854096363038,0.0,0.25,1.0,0.0,0.8477500902574241,0.8319327731092437,0.1428571428571428,0.6000000000000001,0.36893203883495146,0.9614343707713128,0.8146540027137043,0.9285714285714284,0.1875,1.0,1.0,0.0,0.0,1
1065,0.9192124915139172,1.0,0.6817730115531817,0.0,0.0625,0.0,0.1451612903225806,0.4302711316198242,0.7478991596638654,0.0,0.0,0.42286947141316084,0.3470906630581867,0.4621438263229308,0.1428571428571429,0.375,0.2222222222222222,1.0,0.0,1.0,2
1066,0.6578411405295316,1.0,0.8480038956282054,1.0,0.0,0.0,0.5,0.9038570142870171,0.453781512605042,0.7142857142857142,0.0,0.19417475728155345,0.7090663058186739,0.330257801899593,0.7857142857142857,0.25,0.2222222222222222,1.0,0.0,0.0,3
1069,0.0,1.0,0.0796030933200304,0.0,0.5625,1.0,0.2741935483870967,0.5863450133904904,0.5378151260504201,0.8571428571428572,0.75,0.13969795037756202,0.2530446549391069,0.1511533242876526,0.3571428571428571,0.6875,0.7222222222222221,1.0,1.0,1.0,1
1070,0.3455532926001358,0.0,0.6697495558317772,1.0,0.125,1.0,0.1935483870967742,0.023032712035099,0.1932773109243697,0.2857142857142857,0.2,0.05879180151024811,0.1427604871447902,0.4621438263229308,0.8571428571428571,0.1875,0.0555555555555555,1.0,0.0,1.0,3
1071,0.8995247793618465,0.0,0.3516343901313102,1.0,0.0,1.0,0.4032258064516129,0.1384374768227511,0.7563025210084034,0.2857142857142857,0.05,0.26321467098166124,0.9810554803788905,0.9109905020352782,0.3571428571428571,0.1875,0.3333333333333333,1.0,1.0,0.0,3
1074,0.4650373387644263,1.0,0.8457815447535013,1.0,0.0,0.0,0.8387096774193549,0.4257976448975288,0.7563025210084034,0.2857142857142857,0.55,0.13160733549083062,0.4512855209742896,0.2396200814111262,0.0,0.125,0.9444444444444444,1.0,1.0,0.0,0
1075,0.9775967413441954,1.0,0.0144014537994081,0.0,0.0,0.0,0.6129032258064516,0.904181435143904,0.9243697478991596,0.8571428571428572,0.35,0.19417475728155345,0.4451962110960757,0.4621438263229308,0.5,0.0625,0.7222222222222221,1.0,0.0,1.0,1
1076,0.5112016293279023,1.0,0.0144425804969352,0.0,0.0,1.0,0.6129032258064516,0.8478844735391781,0.3697478991596638,1.0,0.95,0.36893203883495146,0.3470906630581867,0.8146540027137043,0.7142857142857143,0.3125,0.7222222222222221,1.0,1.0,1.0,3
1081,0.4650373387644263,0.0,0.0144343290985225,0.0,0.0,1.0,0.3870967741935484,0.969244719776906,0.6134453781512604,0.1428571428571428,0.35,0.42286947141316084,0.1427604871447902,0.8236092265943014,0.0714285714285714,0.0625,0.6111111111111112,1.0,1.0,1.0,2
1082,0.130346232179226,1.0,0.5919852333376814,0.0,0.0,1.0,0.0,0.8477698346174788,0.1932773109243697,0.2857142857142857,0.05,0.35275080906148865,0.3470906630581867,0.8146540027137043,0.3571428571428571,0.0,0.6111111111111112,1.0,0.0,1.0,1
1083,0.3156822810590631,0.0,0.0142725377348911,1.0,0.0,1.0,0.2903225806451612,0.0199993850708827,0.2100840336134454,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
1084,0.992532247114732,0.0,0.3594307894221822,1.0,0.1875,0.0,0.2096774193548387,0.0267481905438508,0.6722689075630252,0.8571428571428572,0.15,0.13160733549083062,0.4411366711772666,0.9297150610583448,0.8571428571428571,0.625,0.9444444444444444,0.0,0.0,0.0,0
1086,0.5112016293279023,1.0,0.8854937639084808,0.0,0.0,1.0,0.0,0.8477341450501382,0.8487394957983193,0.1428571428571428,0.05,0.05987055016181221,0.9614343707713128,0.8146540027137043,0.9285714285714284,0.1875,0.0,1.0,0.0,1.0,1
1087,0.4650373387644263,0.0,0.5582970716608111,0.0,0.0,0.0,0.4838709677419355,0.4319753416772686,0.5546218487394957,0.1428571428571428,0.05,0.15210355987055013,0.8761840324763195,0.8146540027137043,0.2857142857142857,0.5,0.0555555555555555,1.0,0.0,0.0,1
1089,0.130346232179226,0.0,0.3272555182433767,1.0,0.0,1.0,0.5645161290322581,0.847737372763665,0.2773109243697479,0.0,0.05,0.05987055016181221,0.8450608930987822,0.8146540027137043,0.3571428571428571,0.3125,0.1111111111111111,1.0,1.0,1.0,1
1090,0.5112016293279023,1.0,0.5217450179619256,0.0,0.0,1.0,0.0,0.8477781577542675,0.3445378151260504,0.2857142857142857,0.05,0.05987055016181221,0.9614343707713128,0.8146540027137043,0.9285714285714284,0.4375,0.2777777777777777,1.0,0.0,0.0,3
1091,0.2131704005431093,0.0,0.0143947001256511,0.0,0.1875,0.0,0.467741935483871,0.1056937770762347,0.638655462184874,0.5714285714285714,0.7000000000000001,0.42286947141316084,0.274018944519621,0.4621438263229308,0.0,0.0625,0.7222222222222221,0.0,1.0,0.0,2
1092,0.4650373387644263,0.0,0.0143826242513334,0.0,0.0,0.0,0.5645161290322581,0.647294906602269,0.7647058823529412,0.2857142857142857,0.5,0.6289104638619202,0.1427604871447902,0.3590230664857531,0.9285714285714284,0.5625,0.3888888888888889,1.0,0.0,0.0,1
1093,0.3455532926001358,1.0,0.9194263497440602,1.0,0.0625,0.0,0.8387096774193549,0.1495418127240794,0.3529411764705882,0.7142857142857142,0.1,0.22060409924487595,0.3917456021650879,0.3774762550881954,0.5,0.4375,0.1666666666666666,0.0,1.0,0.0,0
1096,0.4168363883231499,0.0,0.8930406155944612,1.0,0.0,0.0,0.4032258064516129,0.9747738459794496,0.7563025210084034,0.0,0.3,0.9137001078748652,0.6799729364005414,0.4328358208955224,0.2857142857142857,0.5625,0.8333333333333333,0.0,1.0,0.0,1
1097,0.4650373387644263,1.0,0.8489544450650943,0.0,0.0,1.0,0.9516129032258064,0.1123302077799641,1.0,0.8571428571428572,0.8,0.7157497303128371,0.148849797023004,1.0,0.3571428571428571,0.0625,1.0,1.0,0.0,0.0,3
